id,friendly_url,name,alternate_name,post,latitude,longitude,bounds_northeast_latitude,bounds_northeast_longitude,bounds_southwest_latitude,bounds_southwest_longitude,viewport_northeast_latitude,viewport_northeast_longitude,viewport_southwest_latitude,viewport_southwest_longitude,type,parent_id,place_id,formatted_address,old_id
18120,highgate-hill,Highgate Hill,Highgate Hill,4101,-27.48787,153.018626,-27.481413,153.024811,-27.493797,153.010313,-27.481413,153.024811,-27.493797,153.010313,suburb,103,ChIJo4P-D49QkWsRUIve81qjAgU,"Highgate Hill QLD 4101, Australia",8957
18121,south-brisbane,South Brisbane,South Brisbane,4101,-27.47475,153.016937,-27.469388,153.031847,-27.489673,153.007489,-27.469388,153.031847,-27.489673,153.007489,suburb,103,ChIJAVv28AVakWsRwJje81qjAgU,"South Brisbane QLD 4101, Australia",8958
18122,west-end,West End,West End,4101,-27.480991,153.012156,-27.474196,153.015463,-27.490127,152.99621,-27.474196,153.015463,-27.490127,152.99621,suburb,103,ChIJ7y7c359QkWsRUJ3e81qjAgU,"West End QLD 4101, Australia",8960
18123,dutton-park,Dutton Park,Dutton Park,4102,-27.494059,153.027723,-27.488613,153.034558,-27.500478,153.019634,-27.488613,153.034558,-27.500478,153.019634,suburb,103,ChIJsUte0G9akWsRMIfe81qjAgU,"Dutton Park QLD 4102, Australia",8962
18124,woolloongabba,Woolloongabba,Woolloongabba,4102,-27.500558,153.035321,-27.483565,153.04813,-27.501791,153.025223,-27.483565,153.04813,-27.501791,153.025223,suburb,103,ChIJKVTcGWpakWsRoJ7e81qjAgU,"Woolloongabba QLD, Australia",8963
18125,annerley,Annerley,Annerley,4103,-27.511451,153.031711,-27.500211,153.043553,-27.525626,153.023627,-27.500211,153.043553,-27.525626,153.023627,suburb,103,ChIJVeTdwYtakWsRkH7e81qjAgU,"Annerley QLD 4103, Australia",8964
18126,fairfield,Fairfield,Fairfield,4103,-27.508974,153.024397,-27.49969,153.029235,-27.513138,153.016393,-27.49969,153.029235,-27.513138,153.016393,suburb,103,ChIJda2BCIpakWsRkIje81qjAgU,"Fairfield QLD 4103, Australia",8966
18127,yeronga,Yeronga,Yeronga,4104,-27.516494,153.01605,-27.504985,153.028309,-27.523341,152.999496,-27.504985,153.028309,-27.523341,152.999496,suburb,103,ChIJkRwK3oJakWsRcJ_e81qjAgU,"Yeronga QLD 4104, Australia",8968
18128,moorooka,Moorooka,Moorooka,4105,-27.531616,153.023869,-27.522572,153.039557,-27.546545,153.012116,-27.522572,153.039557,-27.546545,153.012116,suburb,103,ChIJVQyGqKRakWsRAJHe81qjAgU,"Moorooka QLD 4105, Australia",8969
18129,tennyson,Tennyson,Tennyson,4105,-27.525892,153.005007,-27.522914,153.01286,-27.532247,152.990025,-27.522914,153.01286,-27.532247,152.990025,suburb,103,ChIJ19XKOhBQkWsRkJre81qjAgU,"Tennyson QLD, Australia",8970
18130,yeerongpilly,Yeerongpilly,Yeerongpilly,4105,-27.525532,153.01439,-27.520864,153.024525,-27.541387,153.003223,-27.520864,153.024525,-27.541387,153.003223,suburb,103,ChIJgXMUyApQkWsRYJ_e81qjAgU,"Yeerongpilly QLD 4105, Australia",8971
18131,rocklea,Rocklea,Rocklea,4106,-27.535604,152.998864,-27.530158,153.025275,-27.566385,152.982437,-27.530158,153.025275,-27.566385,152.982437,suburb,103,ChIJLWinf9hPkWsRAJfe81qjAgU,"Rocklea QLD, Australia",8973
18132,salisbury,Salisbury,Salisbury,4107,-27.551095,153.036698,-27.534691,153.048208,-27.56251,153.01948,-27.534691,153.048208,-27.56251,153.01948,suburb,103,ChIJxQDwabRakWsRoJfe81qjAgU,"Salisbury QLD 4107, Australia",8975
18133,archerfield,Archerfield,Archerfield,4108,-27.567074,153.015063,-27.557005,153.025478,-27.577658,152.986655,-27.557005,153.025478,-27.577658,152.986655,suburb,103,ChIJKeIHJ_NPkWsRwH7e81qjAgU,"Archerfield QLD, Australia",8977
18134,coopers-plains,Coopers Plains,Coopers Plains,4108,-27.56459,153.039276,-27.557545,153.051974,-27.575599,153.021011,-27.557545,153.051974,-27.575599,153.021011,suburb,103,ChIJJRIsCkdFkWsRoIXe81qjAgU,"Coopers Plains QLD 4108, Australia",8979
18135,macgregor,Macgregor,Macgregor,4109,-27.561586,153.068683,-27.550941,153.087444,-27.573312,153.063838,-27.550941,153.087444,-27.573312,153.063838,suburb,103,ChIJ37T2Oc1EkWsRgI_e81qjAgU,"Macgregor QLD 4109, Australia",8980
18136,robertson,Robertson,Robertson,4109,-27.568817,153.064218,-27.558878,153.065691,-27.571758,153.048945,-27.558878,153.065691,-27.571758,153.048945,suburb,103,ChIJzcN2IClFkWsR0Jbe81qjAgU,"Robertson QLD 4109, Australia",8981
18137,sunnybank,Sunnybank,Sunnybank,4109,-27.572371,153.066028,-27.569518,153.076175,-27.591154,153.037911,-27.569518,153.076175,-27.591154,153.037911,suburb,103,ChIJeQvROB9FkWsRwJne81qjAgU,"Sunnybank QLD 4109, Australia",8982
18138,sunnybank-hills,Sunnybank Hills,Sunnybank Hills,4109,-27.610035,153.054269,-27.575727,153.066014,-27.611986,153.038133,-27.575727,153.066014,-27.611986,153.038133,suburb,103,ChIJwUuPOuFEkWsR0Jne81qjAgU,"Sunnybank Hills QLD 4109, Australia",8983
18139,acacia-ridge,Acacia Ridge,Acacia Ridge,4110,-27.58949,153.027253,-27.572598,153.045882,-27.598873,152.995656,-27.572598,153.045882,-27.598873,152.995656,suburb,103,ChIJDXuxiXtFkWsR4H3e81qjAgU,"Acacia Ridge QLD, Australia",8985
18140,heathwood,Heathwood,Heathwood,4110,-27.640081,152.984882,-27.630175,153.000155,-27.654985,152.974547,-27.630175,153.000155,-27.654985,152.974547,suburb,103,ChIJ9wuQUS9PkWsRAIve81qjAgU,"Heathwood QLD 4110, Australia",8988
18141,larapinta,Larapinta,Larapinta,4110,-27.655626,153.003514,-27.623962,153.022711,-27.657349,152.997348,-27.623962,153.022711,-27.657349,152.997348,suburb,103,ChIJOWWz7adIkWsRcI7e81qjAgU,"Larapinta QLD 4110, Australia",8990
18142,pallara,Pallara,Pallara,4110,-27.615961,153.003247,-27.605683,153.025182,-27.632019,152.983509,-27.605683,153.025182,-27.632019,152.983509,suburb,103,ChIJ79a1vHdPkWsRgJTe81qjAgU,"Pallara QLD 4110, Australia",8991
18143,willawong,Willawong,Willawong,4110,-27.593601,153.004977,-27.570185,153.032561,-27.611646,152.98676,-27.570185,153.032561,-27.611646,152.98676,suburb,103,ChIJDxBeFoRPkWsR0J3e81qjAgU,"Willawong QLD, Australia",8992
18144,nathan,Nathan,Nathan,4111,-27.560376,153.062963,-27.536591,153.067465,-27.561174,153.039383,-27.536591,153.067465,-27.561174,153.039383,suburb,103,ChIJcVjkBdFakWsRkJLe81qjAgU,"Nathan QLD 4111, Australia",8993
18145,kuraby,Kuraby,Kuraby,4112,-27.604462,153.090331,-27.592308,153.105815,-27.617861,153.078642,-27.592308,153.105815,-27.617861,153.078642,suburb,103,ChIJWZs0dolEkWsRII7e81qjAgU,"Kuraby QLD 4112, Australia",8994
18146,eight-mile-plains,Eight Mile Plains,Eight Mile Plains,4113,-27.575791,153.087541,-27.562835,153.111112,-27.597586,153.07276,-27.562835,153.111112,-27.597586,153.07276,suburb,103,ChIJw77H-rtEkWsR4Ife81qjAgU,"Eight Mile Plains QLD 4113, Australia",8995
18147,runcorn,Runcorn,Runcorn,4113,-27.588143,153.084862,-27.582165,153.096319,-27.613455,153.06217,-27.582165,153.096319,-27.613455,153.06217,suburb,103,ChIJkUyiA-NEkWsRYJfe81qjAgU,"Runcorn QLD 4113, Australia",8996
18148,kingston,Kingston,Kingston,4114,-27.660278,153.117593,-27.644568,153.140968,-27.677849,153.085845,-27.644568,153.140968,-27.677849,153.085845,suburb,103,ChIJ7V3dSatGkWsRAI7e81qjAgU,"Kingston QLD 4114, Australia",8997
18149,logan-central,Logan Central,Logan Central,4114,-27.641002,153.10742,-27.634683,153.118703,-27.654942,153.094343,-27.634683,153.118703,-27.654942,153.094343,suburb,103,ChIJTZjQyAdEkWsRsI7e81qjAgU,"Logan Central QLD 4114, Australia",8998
18150,woodridge,Woodridge,Woodridge,4114,-27.631024,153.098016,-27.616982,153.118928,-27.63991,153.091063,-27.616982,153.118928,-27.63991,153.091063,suburb,103,ChIJnS6jRnREkWsRgJ7e81qjAgU,"Woodridge QLD 4114, Australia",9001
18151,algester,Algester,Algester,4115,-27.611492,153.032339,-27.597815,153.043723,-27.62889,153.022477,-27.597815,153.043723,-27.62889,153.022477,suburb,103,ChIJ2Qah-ZVFkWsRQH7e81qjAgU,"Algester QLD 4115, Australia",9002
18152,parkinson,Parkinson,Parkinson,4115,-27.633744,153.039018,-27.626348,153.046269,-27.660221,153.01495,-27.626348,153.046269,-27.660221,153.01495,suburb,103,ChIJM56JNAlGkWsRwJTe81qjAgU,"Parkinson QLD 4115, Australia",9003
18153,calamvale,Calamvale,Calamvale,4116,-27.623346,153.047434,-27.604407,153.06217,-27.639879,153.03328,-27.604407,153.06217,-27.639879,153.03328,suburb,103,ChIJ92RYpF1EkWsR0ILe81qjAgU,"Calamvale QLD 4116, Australia",9004
18154,drewvale,Drewvale,Drewvale,4116,-27.649982,153.047566,-27.638182,153.069765,-27.656701,153.040786,-27.638182,153.069765,-27.656701,153.040786,suburb,103,ChIJM7iCN3lGkWsRAIfe81qjAgU,"Drewvale QLD 4116, Australia",9005
18155,stretton,Stretton,Stretton,4116,-27.612166,153.07081,-27.611378,153.078522,-27.642399,153.056877,-27.611378,153.078522,-27.642399,153.056877,suburb,103,ChIJXZofBYxEkWsRoJne81qjAgU,"Stretton QLD 4116, Australia",9006
18156,berrinba,Berrinba,Berrinba,4117,-27.657247,153.085222,-27.639878,153.10005,-27.677956,153.066185,-27.639878,153.10005,-27.677956,153.066185,suburb,103,ChIJM9b9d6BGkWsRUIDe81qjAgU,"Berrinba QLD, Australia",9007
18157,karawatha,Karawatha,Karawatha,4117,-27.619529,153.09322,-27.613402,153.097186,-27.643792,153.073213,-27.613402,153.097186,-27.643792,153.073213,suburb,103,ChIJT5au4z9EkWsRQI3e81qjAgU,"Karawatha QLD 4117, Australia",9008
18158,browns-plains,Browns Plains,Browns Plains,4118,-27.661224,153.040098,-27.651076,153.068574,-27.675322,153.035114,-27.651076,153.068574,-27.675322,153.035114,suburb,103,ChIJMYXRz4tGkWsRIILe81qjAgU,"Browns Plains QLD 4118, Australia",9009
18159,forestdale,Forestdale,Forestdale,4118,-27.656483,153.00733,-27.648765,153.020661,-27.678808,152.982258,-27.648765,153.020661,-27.678808,152.982258,suburb,103,ChIJsU-yD5tIkWsRQIne81qjAgU,"Forestdale QLD 4118, Australia",9011
18160,heritage-park,Heritage Park,Heritage Park,4118,-27.678487,153.051676,-27.667154,153.074687,-27.696897,153.049007,-27.667154,153.074687,-27.696897,153.049007,suburb,103,ChIJGVN-HVZGkWsRMIve81qjAgU,"Heritage Park QLD 4118, Australia",9012
18161,hillcrest,Hillcrest,Hillcrest,4118,-27.667392,153.03251,-27.657349,153.037679,-27.680535,153.016487,-27.657349,153.037679,-27.680535,153.016487,suburb,103,ChIJBatStjpGkWsRgIve81qjAgU,"Hillcrest QLD 4118, Australia",9013
18162,regents-park,Regents Park,Regents Park,4118,-27.66639,153.03534,-27.66436,153.05287,-27.689156,153.031007,-27.66436,153.05287,-27.689156,153.031007,suburb,103,ChIJu-LVsUlGkWsRcJbe81qjAgU,"Regents Park QLD 4118, Australia",9014
18163,underwood,Underwood,Underwood,4119,-27.606269,153.108861,-27.593072,153.124271,-27.620509,153.101091,-27.593072,153.124271,-27.620509,153.101091,suburb,103,ChIJSdNJnX5DkWsRsJve81qjAgU,"Underwood QLD 4119, Australia",9015
18164,greenslopes,Greenslopes,Greenslopes,4120,-27.508097,153.05125,-27.494491,153.060556,-27.519395,153.03828,-27.494491,153.060556,-27.519395,153.03828,suburb,103,ChIJY20V_TtakWsRYIre81qjAgU,"Greenslopes QLD 4120, Australia",9016
18165,stones-corner-platform-2,"Stones Corner, platform 2","Stones Corner, platform 2",4120,-27.497829,153.04465,0,0,0,0,0,0,0,0,,103,ChIJOZfChkRakWsRtUNDNAvPQ0Y,"Stones Corner, platform 2, Greenslopes QLD 4120, Australia",0
18166,holland-park,Holland Park,Holland Park,4121,-27.517109,153.069703,-27.509194,153.084988,-27.529419,153.054605,-27.509194,153.084988,-27.529419,153.054605,suburb,103,ChIJw8ED4wZbkWsRkIve81qjAgU,"Holland Park QLD 4121, Australia",9018
18167,holland-park-west,Holland Park West,Holland Park West,4121,-27.529609,153.07049,-27.513759,153.072013,-27.539445,153.050149,-27.513759,153.072013,-27.539445,153.050149,suburb,103,ChIJee3QvOJakWsRoIve81qjAgU,"Holland Park West QLD 4121, Australia",9020
18168,tarragindi,Tarragindi,Tarragindi,4121,-27.522299,153.047111,-27.513515,153.058997,-27.538749,153.031766,-27.513515,153.058997,-27.538749,153.031766,suburb,103,ChIJbTvHle5akWsRcJre81qjAgU,"Tarragindi QLD 4121, Australia",9021
18169,wellers-hill,Wellers Hill,Wellers Hill,4121,-27.519509,153.049927,0,0,0,0,0,0,0,0,,103,ChIJUaGxnfBakWsRmCArvLpwrXA,"Wellers Hill, Tarragindi QLD 4121, Australia",9022
18170,mansfield,Mansfield,Mansfield,4122,-27.539555,153.100052,-27.517586,153.119931,-27.547983,153.092533,-27.517586,153.119931,-27.547983,153.092533,suburb,103,ChIJVVFRtRdbkWsR4I_e81qjAgU,"Mansfield QLD, Australia",9023
18171,mount-gravatt,Mount Gravatt,Mount Gravatt,4122,-27.53722,153.078308,-27.529419,153.081885,-27.54801,153.058997,-27.529419,153.081885,-27.54801,153.058997,suburb,103,ChIJLUjjAtVakWsRcJHe81qjAgU,"Mount Gravatt QLD 4122, Australia",9026
18172,mount-gravatt-east,Mount Gravatt East,Mount Gravatt East,4122,-27.538789,153.081774,-27.515472,153.097722,-27.543942,153.072013,-27.515472,153.097722,-27.543942,153.072013,suburb,103,ChIJ2-fAVA5bkWsRgJHe81qjAgU,"Mount Gravatt East QLD 4122, Australia",9027
18173,upper-mount-gravatt,Upper Mount Gravatt,Upper Mount Gravatt,4122,-27.562584,153.08425,-27.542143,153.093952,-27.56849,153.063642,-27.542143,153.093952,-27.56849,153.063642,suburb,103,ChIJS01eTzFbkWsREJze81qjAgU,"Upper Mount Gravatt QLD 4122, Australia",9028
18174,wishart,Wishart,Wishart,4122,-27.548923,153.106078,-27.544217,153.116844,-27.568155,153.088302,-27.544217,153.116844,-27.568155,153.088302,suburb,103,ChIJH3pErFBbkWsRMJ7e81qjAgU,"Wishart QLD 4122, Australia",9030
18175,rochedale,Rochedale,Rochedale,4123,-27.580567,153.125142,-27.545042,153.147078,-27.59508,153.100198,-27.545042,153.147078,-27.59508,153.100198,suburb,103,ChIJEUCy2LJckWsR4Jbe81qjAgU,"Rochedale QLD 4123, Australia",9031
18176,rochedale-south,Rochedale South,Rochedale South,4123,-27.595806,153.124331,-27.587065,153.147932,-27.610975,153.111112,-27.587065,153.147932,-27.610975,153.111112,suburb,103,ChIJrUZR3E9bkWsR8Jbe81qjAgU,"Rochedale South QLD 4123, Australia",9032
18177,boronia-heights,Boronia Heights,Boronia Heights,4124,-27.693094,153.019414,-27.678702,153.034132,-27.698451,153.00489,-27.678702,153.034132,-27.698451,153.00489,suburb,103,ChIJkaOpPtdHkWsRAIHe81qjAgU,"Boronia Heights QLD 4124, Australia",9033
18178,greenbank,Greenbank,Greenbank,4124,-27.719633,152.986016,-27.626491,153.038544,-27.755977,152.87304,-27.626491,153.038544,-27.755977,152.87304,suburb,103,ChIJdxtBKsZJkWsRUIre81qjAgU,"Greenbank QLD 4124, Australia",9034
18179,lyons,Lyons,Lyons,4124,-27.748735,152.908304,-27.745536,152.916489,-27.807353,152.803258,-27.745536,152.916489,-27.807353,152.803258,suburb,103,ChIJ2crkMoM0kWsRYI_e81qjAgU,"Lyons QLD 4124, Australia",9035
18180,new-beith,New Beith,New Beith,4124,-27.741148,152.942558,-27.730417,152.977382,-27.80241,152.904226,-27.730417,152.977382,-27.80241,152.904226,suburb,103,ChIJK_A_-pE2kWsRsJLe81qjAgU,"New Beith QLD 4124, Australia",9036
18181,spring-mountain,Spring Mountain,Spring Mountain,4124,-27.720153,152.863024,-27.668424,152.906753,-27.746872,152.859822,-27.668424,152.906753,-27.746872,152.859822,suburb,103,ChIJOdg0Y2dKkWsRcMTe81qjAgU,"Spring Mountain QLD 4124, Australia",9037
18182,munruben,Munruben,Munruben,4125,-27.745965,153.025975,-27.731628,153.060964,-27.765337,153.007372,-27.731628,153.060964,-27.765337,153.007372,suburb,103,ChIJWbAYvBU4kWsRIJLe81qjAgU,"Munruben QLD, Australia",9038
18183,park-ridge,Park Ridge,Park Ridge,4125,-27.698044,153.038953,-27.6868,153.099303,-27.72097,153.029278,-27.6868,153.099303,-27.72097,153.029278,suburb,103,ChIJecnaMqhHkWsRkJTe81qjAgU,"Park Ridge QLD 4125, Australia",9039
18184,park-ridge-south,Park Ridge South,Park Ridge South,4125,-27.726308,153.031289,-27.715595,153.064636,-27.739566,153.00462,-27.715595,153.064636,-27.739566,153.00462,suburb,103,ChIJB1_HBBs4kWsRoJTe81qjAgU,"Park Ridge South QLD 4125, Australia",9040
18185,daisy-hill,Daisy Hill,Daisy Hill,4127,-27.64101,153.15401,-27.60725,153.175525,-27.649189,153.132897,-27.60725,153.175525,-27.649189,153.132897,suburb,103,ChIJyQEhJ1NCkWsRMIbe81qjAgU,"Daisy Hill QLD 4127, Australia",9041
18186,priestdale,Priestdale,Priestdale,4127,-27.602069,153.146505,-27.590538,153.1838,-27.624695,153.142922,-27.590538,153.1838,-27.624695,153.142922,suburb,103,ChIJn6vjFORCkWsRgJXe81qjAgU,"Priestdale QLD 4127, Australia",9042
18187,slacks-creek,Slacks Creek,Slacks Creek,4127,-27.629941,153.11901,-27.612882,153.163757,-27.662232,153.115739,-27.612882,153.163757,-27.662232,153.115739,suburb,103,ChIJ60b7wrhDkWsRoJje81qjAgU,"Slacks Creek QLD, Australia",9043
18188,springwood,Springwood,Springwood,4127,-27.612239,153.126142,-27.607772,153.153,-27.634785,153.121702,-27.607772,153.153,-27.634785,153.121702,suburb,103,ChIJr_qN9H5bkWsRAJne81qjAgU,"Springwood QLD 4127, Australia",9044
18189,shailer-park,Shailer Park,Shailer Park,4128,-27.658748,153.169309,-27.633889,153.193763,-27.667578,153.157114,-27.633889,153.193763,-27.667578,153.157114,suburb,103,ChIJ8TYQ1DBCkWsRQJje81qjAgU,"Shailer Park QLD 4128, Australia",9045
18190,tanah-merah,Tanah Merah,Tanah Merah,4128,-27.677765,153.174933,-27.654892,153.181755,-27.684621,153.157371,-27.654892,153.181755,-27.684621,153.157371,suburb,103,ChIJA0O0d4pBkWsRQJre81qjAgU,"Tanah Merah QLD, Australia",9046
18191,loganholme,Loganholme,Loganholme,4129,-27.684862,153.188486,-27.661992,153.205018,-27.703474,153.166461,-27.661992,153.205018,-27.703474,153.166461,postal_code,103,ChIJNyaOf-ZBkWsR0DrXJ16jAhw,"Loganholme QLD 4129, Australia",9047
18192,carbrook,Carbrook,Carbrook,4130,-27.677508,153.236287,-27.647562,153.290337,-27.697527,153.215619,-27.647562,153.290337,-27.697527,153.215619,suburb,103,ChIJZ3x-JXhpkWsRYIPe81qjAgU,"Carbrook QLD, Australia",9050
18193,cornubia,Cornubia,Cornubia,4130,-27.669743,153.203761,-27.639549,153.238781,-27.680517,153.189164,-27.639549,153.238781,-27.680517,153.189164,suburb,103,ChIJyde4gARCkWsR0IXe81qjAgU,"Cornubia QLD 4130, Australia",9051
18194,loganlea,Loganlea,Loganlea,4131,-27.675881,153.13117,-27.659798,153.151375,-27.690328,153.119172,-27.659798,153.151375,-27.690328,153.119172,suburb,103,ChIJK1UJFAhEkWsR8I7e81qjAgU,"Loganlea QLD, Australia",9052
18195,meadowbrook,Meadowbrook,Meadowbrook,4131,-27.667285,153.14029,-27.652603,153.162076,-27.678151,153.124151,-27.652603,153.162076,-27.678151,153.124151,suburb,103,ChIJ4QUFZd5DkWsRQJDe81qjAgU,"Meadowbrook QLD, Australia",9053
18196,crestmead,Crestmead,Crestmead,4132,-27.685322,153.0941,-27.672104,153.105259,-27.700294,153.066838,-27.672104,153.105259,-27.700294,153.066838,suburb,103,ChIJSWLymPNGkWsR8IXe81qjAgU,"Crestmead QLD 4132, Australia",9054
18197,marsden,Marsden,Marsden,4132,-27.67959,153.114623,-27.658201,153.120462,-27.688393,153.080563,-27.658201,153.120462,-27.688393,153.080563,suburb,103,ChIJWwFmVM9GkWsR0Nfe81qjAgU,"Marsden QLD 4132, Australia",9056
18198,chambers-flat,Chambers Flat,Chambers Flat,4133,-27.753368,153.09223,-27.718716,153.120553,-27.774855,153.038201,-27.718716,153.120553,-27.774855,153.038201,suburb,103,ChIJnZYAx2JHkWsRIITe81qjAgU,"Chambers Flat QLD, Australia",9057
18199,logan-reserve,Logan Reserve,Logan Reserve,4133,-27.72343,153.090777,-27.690263,153.126418,-27.743235,153.087192,-27.690263,153.126418,-27.743235,153.087192,suburb,103,ChIJm1NcRcRAkWsRwI7e81qjAgU,"Logan Reserve QLD 4133, Australia",9058
18200,waterford,Waterford,Waterford,4133,-27.695184,153.143003,-27.689468,153.162313,-27.720933,153.122368,-27.689468,153.162313,-27.720933,153.122368,suburb,103,ChIJTysGA_JAkWsR8Jze81qjAgU,"Waterford QLD 4133, Australia",9059
18201,waterford-west,Waterford West,Waterford West,4133,-27.691542,153.134365,-27.677538,153.146806,-27.708055,153.102563,-27.677538,153.146806,-27.708055,153.102563,suburb,103,ChIJfxgTejtBkWsRAJ3e81qjAgU,"Waterford West QLD 4133, Australia",9060
18202,coorparoo,Coorparoo,Coorparoo,4151,-27.495033,153.057621,-27.480813,153.075816,-27.515386,153.045432,-27.480813,153.075816,-27.515386,153.045432,suburb,103,ChIJKWUQX0takWsRsIXe81qjAgU,"Coorparoo QLD, Australia",9061
18203,camp-hill,Camp Hill,Camp Hill,4152,-27.493487,153.076771,-27.480926,153.088285,-27.513753,153.062849,-27.480926,153.088285,-27.513753,153.062849,suburb,103,ChIJ9ztgirRbkWsRAIPe81qjAgU,"Camp Hill QLD, Australia",9064
18204,carina,Carina,Carina,4152,-27.495353,153.088945,-27.473745,153.120762,-27.499845,153.085398,-27.473745,153.120762,-27.499845,153.085398,suburb,103,ChIJ_dZkDftbkWsRcIPe81qjAgU,"Carina QLD, Australia",9065
18205,carina-heights,Carina Heights,Carina Heights,4152,-27.496075,153.09439,-27.495648,153.100612,-27.517589,153.075135,-27.495648,153.100612,-27.517589,153.075135,suburb,103,ChIJf01ladRbkWsRgIPe81qjAgU,"Carina Heights QLD 4152, Australia",9066
18206,carindale,Carindale,Carindale,4152,-27.503261,153.100122,-27.486627,153.125649,-27.536073,153.097296,-27.486627,153.125649,-27.536073,153.097296,suburb,103,ChIJjZye3t1bkWsRkIPe81qjAgU,"Carindale QLD, Australia",9067
18207,belmont,Belmont,Belmont,4153,-27.512362,153.127595,-27.479629,153.15049,-27.534558,153.118927,-27.479629,153.15049,-27.534558,153.118927,suburb,103,ChIJRThdCuZbkWsRMIDe81qjAgU,"Belmont QLD 4153, Australia",9068
18208,gumdale,Gumdale,Gumdale,4154,-27.490903,153.15314,-27.484917,153.178145,-27.505743,153.137579,-27.484917,153.178145,-27.505743,153.137579,suburb,103,ChIJNwG1nNFdkWsRoIre81qjAgU,"Gumdale QLD, Australia",9069
18209,ransome,Ransome,Ransome,4154,-27.486146,153.181338,-27.473102,153.192461,-27.501497,153.166984,-27.473102,153.192461,-27.501497,153.166984,suburb,103,ChIJ8yplLA1ekWsRAJbe81qjAgU,"Ransome QLD, Australia",9070
18210,wakerley,Wakerley,Wakerley,4154,-27.490098,153.153237,-27.474365,153.1784,-27.493039,153.140513,-27.474365,153.1784,-27.493039,153.140513,suburb,103,ChIJvyxMUXxekWsRkJze81qjAgU,"Wakerley QLD, Australia",9071
18211,chandler,Chandler,Chandler,4155,-27.515953,153.159031,-27.500423,153.179567,-27.529421,153.141394,-27.500423,153.179567,-27.529421,153.141394,postal_code,103,ChIJzVcnAMRdkWsRwDXXJ16jAhw,"Chandler QLD 4155, Australia",9072
18212,burbank,Burbank,Burbank,4156,-27.554734,153.145006,-27.523354,153.191429,-27.606354,153.130728,-27.523354,153.191429,-27.606354,153.130728,suburb,103,ChIJlwgpkZxckWsRkILe81qjAgU,"Burbank QLD, Australia",9073
18213,mackenzie,Mackenzie,Mackenzie,4156,-27.544803,153.121331,-27.531863,153.140822,-27.551394,153.116184,-27.531863,153.140822,-27.551394,153.116184,suburb,103,ChIJ0-YxT5JckWsRkI_e81qjAgU,"Mackenzie QLD 4156, Australia",9074
18214,capalaba,Capalaba,Capalaba,4157,-27.522349,153.191323,-27.513417,153.234867,-27.568389,153.174043,-27.513417,153.234867,-27.568389,153.174043,suburb,103,ChIJdYBNKH5nkWsRQIPe81qjAgU,"Capalaba QLD, Australia",9075
18215,capalaba-west,Capalaba West,Capalaba West,4157,-27.519516,153.18676,-27.519397,153.186915,-27.519605,153.18657,-27.519397,153.186915,-27.519605,153.18657,,103,ChIJUVngSJNdkWsRXx0Y0k_nUEY,"Capalaba West QLD 4157, Australia",9078
18216,sheldon,Sheldon,Sheldon,4157,-27.563355,153.198884,-27.559559,153.235466,-27.611394,153.171618,-27.559559,153.235466,-27.611394,153.171618,suburb,103,ChIJ9_zWWf9nkWsRUJje81qjAgU,"Sheldon QLD, Australia",9079
18217,thorneside,Thorneside,Thorneside,4158,-27.487277,153.197464,-27.473038,153.212451,-27.492791,153.18699,-27.473038,153.212451,-27.492791,153.18699,suburb,103,ChIJ7zwn4J9gkWsREJve81qjAgU,"Thorneside QLD, Australia",9080
18218,birkdale,Birkdale,Birkdale,4159,-27.491281,153.218656,-27.481282,153.23066,-27.515887,153.184285,-27.481282,153.23066,-27.515887,153.184285,suburb,103,ChIJPfmE7VRnkWsRgIDe81qjAgU,"Birkdale QLD, Australia",9081
18219,ormiston,Ormiston,Ormiston,4160,-27.511922,153.255831,-27.490206,153.265126,-27.524357,153.24164,-27.490206,153.265126,-27.524357,153.24164,suburb,103,ChIJtRVCETdnkWsRQJTe81qjAgU,"Ormiston QLD, Australia",9082
18220,wellington-point,Wellington Point,Wellington Point,4160,-27.486475,153.238442,-27.455353,153.26122,-27.517033,153.224397,-27.455353,153.26122,-27.517033,153.224397,suburb,103,ChIJ_wfNb9xgkWsRMJ3e81qjAgU,"Wellington Point QLD, Australia",9083
18221,alexandra-hills,Alexandra Hills,Alexandra Hills,4161,-27.521981,153.220953,-27.512226,153.251157,-27.565443,153.207371,-27.512226,153.251157,-27.565443,153.207371,suburb,103,ChIJ3x8kzGxnkWsRMH7e81qjAgU,"Alexandra Hills QLD 4161, Australia",9084
18222,cleveland,Cleveland,Cleveland,4163,-27.526928,153.267006,-27.509205,153.294149,-27.549122,153.241663,-27.509205,153.294149,-27.549122,153.241663,suburb,103,ChIJ55X7VrhmkWsREIXe81qjAgU,"Cleveland QLD, Australia",9085
18223,thornlands,Thornlands,Thornlands,4164,-27.557584,153.266574,-27.546837,153.3023,-27.589226,153.228484,-27.546837,153.3023,-27.589226,153.228484,suburb,103,ChIJgb1mM1hmkWsRIJve81qjAgU,"Thornlands QLD 4164, Australia",9087
18224,mount-cotton,Mount Cotton,Mount Cotton,4165,-27.638598,153.247478,-27.585485,153.262298,-27.654172,153.173749,-27.585485,153.262298,-27.654172,153.173749,suburb,103,ChIJz2mojztokWsRQJHe81qjAgU,"Mount Cotton QLD, Australia",9088
